station_id,station_number,station_display_name,timestamp,latitude,longitude,available_bikes,station_capacity,available_racks,is_stockout,hour,day_of_week,is_weekend,air_quality_pm10,air_quality_pm25,air_quality_o3,air_quality_no2,air_quality_co,air_quality_so2,air_quality_data_time,air_source,temperature,humidity,precipitation,wind_speed,is_raining,weather_severity,weather_timestamp,weather_source
ST-114,516,광진메디칼 앞,2025-11-25 23:09:26.286132,37.54840469,127.06936646,16,10,-6,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-252,539,군자교교차로,2025-11-25 23:09:26.286132,37.55979538,127.07420349,14,10,-4,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-253,540,군자역 7번출구 베스트샵 앞,2025-11-25 23:09:26.286132,37.55603027,127.0786438,30,8,-22,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-254,542,강변역 4번출구 뒤,2025-11-25 23:09:26.286132,37.53582382,127.09416199,2,19,17,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-255,543,구의공원(테크노마트 앞),2025-11-25 23:09:26.286132,37.53598785,127.09462738,0,20,20,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-256,544,광남중학교,2025-11-25 23:09:26.286132,37.54072952,127.10290527,23,10,-13,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-257,546,잠실대교북단 교차로,2025-11-25 23:09:26.286132,37.53247833,127.08509064,19,8,-11,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-258,548,자양나들목,2025-11-25 23:09:26.286132,37.5297699,127.07485962,30,20,-10,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-259,549,아차산역 3번출구,2025-11-25 23:09:26.286132,37.55122375,127.08970642,15,10,-5,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-377,551,구의삼성쉐르빌 앞,2025-11-25 23:09:26.286132,37.5398407,127.09388733,21,11,-10,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-378,552,대림아크로리버 앞,2025-11-25 23:09:26.286132,37.53657913,127.0929718,12,9,-3,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-379,553,중곡 성원아파트 앞,2025-11-25 23:09:26.286132,37.57125473,127.07980347,22,19,-3,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-381,555,구의3동주민센터,2025-11-25 23:09:26.286132,37.53784943,127.09217072,1,9,8,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-382,571,세종대학교 대양AI센터,2025-11-25 23:09:26.286132,37.55039597,127.07585907,23,20,-3,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-384,573,구의문주차장 앞,2025-11-25 23:09:26.286132,37.54523087,127.08473206,21,10,-11,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-385,574,아차산역4번출구,2025-11-25 23:09:26.286132,37.55184937,127.08898163,30,22,-8,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-386,575,대원중고교 입구(대하빌딩),2025-11-25 23:09:26.286132,37.56429291,127.08693695,13,10,-3,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-387,576,광나루역 3번 출구,2025-11-25 23:09:26.286132,37.54483032,127.10426331,20,10,-10,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-388,577,광진청소년수련관,2025-11-25 23:09:26.286132,37.54654694,127.10613251,8,10,2,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-445,584,광진광장 교통섬,2025-11-25 23:09:26.286132,37.54782867,127.07263184,27,20,-7,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-483,588,뚝섬 유원지역,2025-11-25 23:09:26.286132,37.53268814,127.06749725,0,20,20,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-972,590,건국대학교 (입학정보관),2025-11-25 23:09:26.286132,37.53989029,127.07336426,7,20,13,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-973,591,건국대학교 (행정관),2025-11-25 23:09:26.286132,37.54277802,127.07537079,0,5,5,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-974,592,건국대학교 학생회관,2025-11-25 23:09:26.286132,37.54191208,127.07763672,1,30,29,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-980,593,자양중앙나들목,2025-11-25 23:09:26.286132,37.52845383,127.07803345,16,8,-8,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-983,3500,군자역2번출구,2025-11-25 23:09:26.286132,37.55758667,127.07969666,0,7,7,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-985,3502,중곡역 1번출구,2025-11-25 23:09:26.286132,37.56565857,127.08429718,22,18,-4,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-986,3503,광진유진스웰,2025-11-25 23:09:26.286132,37.55048752,127.10895538,0,14,14,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-987,3504,원일교회,2025-11-25 23:09:26.286132,37.53805161,127.07659912,25,8,-17,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-988,3505,신양초교앞 교차로,2025-11-25 23:09:26.286132,37.5352211,127.06839752,7,12,5,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1191,3506,영동대교 북단,2025-11-25 23:09:26.286132,37.53701401,127.06109619,2,10,8,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1192,3507,어린이회관,2025-11-25 23:09:26.286132,37.54595184,127.07800293,23,31,8,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1193,3508,화양사거리,2025-11-25 23:09:26.286132,37.54822159,127.06787872,8,7,-1,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1194,3509,세종사이버대학교,2025-11-25 23:09:26.286132,37.55341721,127.07319641,26,20,-6,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1427,3510,중곡SK아파트앞,2025-11-25 23:09:26.286132,37.56864929,127.08625031,11,10,-1,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1271,3516,구의아리수정수센터앞,2025-11-25 23:09:26.286132,37.54384232,127.09329987,28,15,-13,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1266,3517,용마사거리,2025-11-25 23:09:26.286132,37.5625267,127.08227539,34,10,-24,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1263,3518,군자역 7번출구뒤,2025-11-25 23:09:26.286132,37.55686188,127.07913971,3,8,5,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1379,3521,현대홈타운 뒷길,2025-11-25 23:09:26.286132,37.54342651,127.09661865,0,10,10,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1429,3523,건국대학교 과학관(이과대) 앞,2025-11-25 23:09:26.286132,37.54171753,127.08016968,5,10,5,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1602,3528,광진정보도서관,2025-11-25 23:09:26.286132,37.55059814,127.11051178,32,8,-24,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1603,3529,어린이대공원정문,2025-11-25 23:09:26.286132,37.54978943,127.07592773,5,15,10,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1660,3533,건대입구역 사거리(롯데백화점),2025-11-25 23:09:26.286132,37.5392952,127.07078552,3,10,7,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1661,3534,건대입구역 5번출구 뒤,2025-11-25 23:09:26.286132,37.54008102,127.06956482,4,10,6,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1663,3536,중앙농협(자양동),2025-11-25 23:09:26.286132,37.53181076,127.08074188,24,10,-14,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1664,3537,아차산 휴먼시아 아파트 옆,2025-11-25 23:09:26.286132,37.54848862,127.09375763,13,15,2,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1722,3542,래미안 구의파크 스위트,2025-11-25 23:09:26.286132,37.54498672,127.0898056,27,15,-12,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-1760,3543,세종대학교(학술정보원),2025-11-25 23:09:26.286132,37.55137253,127.07444,4,15,11,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2302,3563,구의7단지현대아파트,2025-11-25 23:09:26.286132,37.53680038,127.09083557,10,5,-5,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2305,3566,우성4차아파트,2025-11-25 23:09:26.286132,37.53507233,127.07611084,19,10,-9,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2308,3569,건대병원후문,2025-11-25 23:09:26.286132,37.53956604,127.0724411,25,12,-13,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2309,3570,구의역 리버비스타 오피스텔,2025-11-25 23:09:26.286132,37.53780746,127.08976746,2,15,13,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2310,3571,화양 APT(횡단보도 옆),2025-11-25 23:09:26.286132,37.54434967,127.0654068,8,15,7,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2312,3573,광나루안전체험관,2025-11-25 23:09:26.286132,37.5513382,127.07671356,9,15,6,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2314,3575,자양사거리(서원빌딩),2025-11-25 23:09:26.286132,37.53657532,127.08258057,0,6,6,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2318,3579,광진 캠퍼스시티,2025-11-25 23:09:26.286132,37.54788971,127.06745148,17,20,3,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2320,3581,광진광장,2025-11-25 23:09:26.286132,37.54747009,127.07396698,13,15,2,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2321,3582,화양동 우체국,2025-11-25 23:09:26.286132,37.54798889,127.06950378,44,14,-30,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2325,3586,군자역 비채온 오피스텔,2025-11-25 23:09:26.286132,37.55771255,127.07727051,21,8,-13,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2407,3587,우성식품 앞,2025-11-25 23:09:26.286132,37.54246521,127.09423065,13,15,2,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2408,3588,세종대학교(영실관),2025-11-25 23:09:26.286132,37.55237198,127.07353973,0,10,10,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2541,3853,어린이대공원역 2번출구,2025-11-25 23:09:26.286132,37.54764938,127.07470703,8,18,10,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2542,3860,건국대학교 정문 앞,2025-11-25 23:09:26.286132,37.5465126,127.07571411,0,10,10,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2543,3863,동일로58길 입구,2025-11-25 23:09:26.286132,37.55775452,127.07297516,31,10,-21,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2544,3864,광진소방서 앞,2025-11-25 23:09:26.286132,37.5450058,127.08337402,14,20,6,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2545,3865,이튼타워리버 2차,2025-11-25 23:09:26.286132,37.53520966,127.06900024,8,8,0,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2546,3868,자양한강도서관,2025-11-25 23:09:26.286132,37.52927017,127.0778656,34,10,-24,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2547,3873,동서울우편집중국 앞,2025-11-25 23:09:26.286132,37.53470993,127.08447266,5,8,3,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2548,3878,장로회신학대학교 주기철 기념관,2025-11-25 23:09:26.286132,37.54983902,127.10302734,1,5,4,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2843,3879,중랑천 뚝방길 산책로 입구,2025-11-25 23:09:26.286132,37.56628036,127.0774765,18,7,-11,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2830,3880,홍련봉 공원,2025-11-25 23:09:26.286132,37.54896927,127.09352875,13,13,0,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2865,3881,신자초교입구 교차로,2025-11-25 23:09:26.286132,37.5329361,127.07580566,55,7,-48,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-2891,3882,자양2동 주민센터,2025-11-25 23:09:26.286132,37.52879333,127.08463287,26,3,-23,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-3012,3886,광진구 민방위교육센터,2025-11-25 23:09:26.286132,37.5391922,127.09801483,15,12,-3,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-3188,3890,웰츠타워 오피스텔,2025-11-25 23:09:26.286132,37.53803253,127.08355713,0,7,7,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-3340,3899,아차산역 2번출구,2025-11-25 23:09:26.286132,37.55105209,127.09043884,18,10,-8,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-3351,3900,건국대학교 신공학관,2025-11-25 23:09:26.286132,37.54088593,127.07928467,0,10,10,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-3367,5151,진넥스베르디엠 앞,2025-11-25 23:09:26.286132,37.54163742,127.09508514,13,5,-8,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-097,500,어린이대공원역 3번출구 앞,2025-11-25 23:19:26.643176,37.54705048,127.07433319,12,5,-7,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-102,505,자양사거리 광진아크로텔 앞,2025-11-25 23:19:26.643176,37.53701019,127.08224487,2,11,9,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-113,515,광양중학교 앞,2025-11-25 23:19:26.643176,37.53023529,127.08683014,7,15,8,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-114,516,광진메디칼 앞,2025-11-25 23:19:26.643176,37.54840469,127.06936646,16,10,-6,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-252,539,군자교교차로,2025-11-25 23:19:26.643176,37.55979538,127.07420349,14,10,-4,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-253,540,군자역 7번출구 베스트샵 앞,2025-11-25 23:19:26.643176,37.55603027,127.0786438,30,8,-22,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-254,542,강변역 4번출구 뒤,2025-11-25 23:19:26.643176,37.53582382,127.09416199,0,19,19,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-255,543,구의공원(테크노마트 앞),2025-11-25 23:19:26.643176,37.53598785,127.09462738,0,20,20,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-256,544,광남중학교,2025-11-25 23:19:26.643176,37.54072952,127.10290527,23,10,-13,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-257,546,잠실대교북단 교차로,2025-11-25 23:19:26.643176,37.53247833,127.08509064,19,8,-11,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-258,548,자양나들목,2025-11-25 23:19:26.643176,37.5297699,127.07485962,31,20,-11,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-259,549,아차산역 3번출구,2025-11-25 23:19:26.643176,37.55122375,127.08970642,14,10,-4,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-377,551,구의삼성쉐르빌 앞,2025-11-25 23:19:26.643176,37.5398407,127.09388733,21,11,-10,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-378,552,대림아크로리버 앞,2025-11-25 23:19:26.643176,37.53657913,127.0929718,12,9,-3,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-379,553,중곡 성원아파트 앞,2025-11-25 23:19:26.643176,37.57125473,127.07980347,22,19,-3,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-381,555,구의3동주민센터,2025-11-25 23:19:26.643176,37.53784943,127.09217072,1,9,8,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-382,571,세종대학교 대양AI센터,2025-11-25 23:19:26.643176,37.55039597,127.07585907,22,20,-2,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-384,573,구의문주차장 앞,2025-11-25 23:19:26.643176,37.54523087,127.08473206,22,10,-12,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-385,574,아차산역4번출구,2025-11-25 23:19:26.643176,37.55184937,127.08898163,29,22,-7,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-386,575,대원중고교 입구(대하빌딩),2025-11-25 23:19:26.643176,37.56429291,127.08693695,13,10,-3,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-387,576,광나루역 3번 출구,2025-11-25 23:19:26.643176,37.54483032,127.10426331,20,10,-10,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-388,577,광진청소년수련관,2025-11-25 23:19:26.643176,37.54654694,127.10613251,8,10,2,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-445,584,광진광장 교통섬,2025-11-25 23:19:26.643176,37.54782867,127.07263184,27,20,-7,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-483,588,뚝섬 유원지역,2025-11-25 23:19:26.643176,37.53268814,127.06749725,0,20,20,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-972,590,건국대학교 (입학정보관),2025-11-25 23:19:26.643176,37.53989029,127.07336426,7,20,13,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-973,591,건국대학교 (행정관),2025-11-25 23:19:26.643176,37.54277802,127.07537079,0,5,5,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-974,592,건국대학교 학생회관,2025-11-25 23:19:26.643176,37.54191208,127.07763672,1,30,29,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-980,593,자양중앙나들목,2025-11-25 23:19:26.643176,37.52845383,127.07803345,16,8,-8,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-983,3500,군자역2번출구,2025-11-25 23:19:26.643176,37.55758667,127.07969666,0,7,7,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-985,3502,중곡역 1번출구,2025-11-25 23:19:26.643176,37.56565857,127.08429718,22,18,-4,0,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
ST-986,3503,광진유진스웰,2025-11-25 23:19:26.643176,37.55048752,127.10895538,0,14,14,1,23,1,0,72.0,62.0,0.033,,,,2025-11-25 23:00,광진구,5.8,72.0,0.0,2.5,0,0,,KMA_UltraSrtNcst
